Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,uSRAM 1K,LSRAM 18K,Math (18x18),Chip Globals,PLL
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_addr_block_ram_payload_addr_block_0_0/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_addr_block_ram_payload_addr_block_0_1/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_addr_block_ram_payload_addr_block_0_2/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_data_ram_payload_data_0_0/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_data_ram_payload_data_0_1/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_data_ram_payload_data_0_2/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_data_ram_payload_data_0_3/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_data_ram_payload_data_0_4/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_2_1/ram_payload_data_ram_payload_data_0_5/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/Primitives,7,3,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/ram_header_src_ram_header_src_0_0/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/ram_payload_data_ram_payload_data_0_0/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/ram_payload_data_ram_payload_data_0_1/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/ram_payload_data_ram_payload_data_0_2/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/ram_payload_data_ram_payload_data_0_3/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/ram_payload_data_ram_payload_data_0_4/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_3_1/ram_payload_data_ram_payload_data_0_5/Primitives,0,0,12,12,0,1,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/TileLinkEnqueuer_4/Queue_4/Primitives,2,77,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/ackNet/Primitives,1,0,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/ackNet/arb/Primitives,9,2,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/acqNet/Primitives,4,0,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/acqNet/arb/Primitives,106,7,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/gntNet/Primitives,1,0,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/gntNet/arb/Primitives,232,7,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/relNet/Primitives,1,0,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/l1tol2net/relNet/arb/Primitives,25,7,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/ChiselTop0/uncore/outmemsys/mmioManager/Primitives,40,11,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/debugBusReqFifo/Primitives,51,98,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/debugBusRespFifo/Primitives,13,84,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORERISCV_AXI4_0/debugTransportModuleJtag0/Primitives,203,96,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORESYSSERVICES_PF_0/u_CoreSysServices_PF_APBS/Primitives,165,240,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORESYSSERVICES_PF_0/u_CoreSysServices_PF_Ctrl/Primitives,119,50,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORESYSSERVICES_PF_0/u_CoreSysServices_PF_Ctrl/u_MBXIF/Primitives,105,58,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORESYSSERVICES_PF_0/u_CoreSysServices_PF_Ctrl/u_ReqArbiter/Primitives,15,9,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CORESYSSERVICES_PF_0/u_CoreSysServices_PF_Ctrl/u_SSIIF/Primitives,11,23,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_0/matrix4x16/masterstage_0/Primitives,51,31,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_0/matrix4x16/masterstage_0/default_slave_sm/Primitives,4,1,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_0/matrix4x16/slavestage_1/Primitives,33,1,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_0/matrix4x16/slavestage_1/slave_arbiter/Primitives,26,13,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_1/matrix4x16/masterstage_0/Primitives,92,43,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_1/matrix4x16/masterstage_0/default_slave_sm/Primitives,1,1,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_1/matrix4x16/slavestage_8/Primitives,38,1,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAHBLite_1/matrix4x16/slavestage_8/slave_arbiter/Primitives,18,3,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAPB3_0/Primitives,3,0,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreAPB3_0/u_mux_p_to_b3/Primitives,32,0,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreUARTapb_0/Primitives,27,24,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreUARTapb_0/uUART/Primitives,5,9,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreUARTapb_0/uUART/make_CLOCK_GEN/Primitives,24,19,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreUARTapb_0/uUART/make_RX/Primitives,81,41,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/CoreUARTapb_0/uUART/make_TX/Primitives,28,21,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/lsram_0/COREAHBLSRAM_PF_0/U_lsram_COREAHBLSRAM_PF_0_AHBLSramIf/Primitives,48,75,0,0,0,0,0,0,0,0
PROC_SUBSYSTEM_0/lsram_0/PF_TPSRAM_AHB_AXI_0/Primitives,378,0,18432,18432,0,0,512,0,0,0
Primitives/Primitives,2,0,0,0,10,0,0,0,1,0
led_blink_0/Primitives,28,27,0,0,0,0,0,0,0,0
reset_synchronizer_1/Primitives,1,4,0,0,0,0,0,0,1,0
